Country,Product,ISO Week Start Date,Gross_Profit,Monthly_Overhead,Cumulative_Gross_Profit,Cumulative_Overhead
Canada,Product B,2016-05-23 00:00:00.000000,23915.98643280009,9790.52833471244,1789482.8013797356,2006150.6493490958
Canada,Product B,2016-05-30 00:00:00.000000,24993.35088818504,7939.902341529467,1814476.1522679206,2022030.4540321548
Canada,Product B,2016-06-06 00:00:00.000000,11184.598198214582,10880.259053868947,1825660.750466135,2043790.9721398926
Canada,Product B,2016-06-13 00:00:00.000000,13078.368143770254,10468.501829472196,1838739.1186099052,2064727.975798837
Canada,Product B,2016-06-20 00:00:00.000000,16246.736468537798,7890.421234423752,1854985.855078443,2080508.8182676844
Canada,Product B,2016-06-27 00:00:00.000000,10950.076102230589,6126.167359414796,1865935.9311806737,2092761.152986514
Canada,Product B,2016-07-04 00:00:00.000000,9856.255140233756,9049.45373440852,1875792.1863209074,2110860.060455331
Canada,Product B,2016-07-11 00:00:00.000000,5172.84056228619,5511.7950815902805,1880965.0268831935,2121883.6506185117
Canada,Product B,2016-07-18 00:00:00.000000,19904.836855399,9542.574067145322,1900869.8637385925,2140968.798752802
Canada,Product B,2016-07-25 00:00:00.000000,19582.51831045299,7941.917140356286,1920452.3820490455,2156852.6330335145
Canada,Product B,2016-08-01 00:00:00.000000,11419.32480119637,6413.3347300115765,1931871.7068502419,2169679.3024935373
Canada,Product B,2016-08-08 00:00:00.000000,3748.7572762074014,5155.627034855011,1935620.4641264493,2179990.5565632475
Canada,Product B,2016-08-15 00:00:00.000000,5345.297737386996,6111.370404861956,1940965.7618638363,2192213.297372971
Canada,Product B,2016-08-22 00:00:00.000000,2268.595334779995,5920.132938769624,1943234.3571986163,2204053.5632505105
Canada,Product B,2016-08-29 00:00:00.000000,-935.8952601663641,4312.9114735036665,1942298.4619384499,2212679.386197518
Canada,Product B,2016-09-05 00:00:00.000000,4012.802819590259,4418.051540972216,1946311.2647580402,2221515.4892794625
Canada,Product B,2016-09-12 00:00:00.000000,9807.733016343205,7643.951713178155,1956118.9977743835,2236803.392705819
Canada,Product B,2016-09-19 00:00:00.000000,4637.750048458958,2941.885311988027,1960756.7478228426,2242687.1633297955
Canada,Product B,2016-09-26 00:00:00.000000,3261.3144960675854,3709.5408037938414,1964018.0623189101,2250106.244937383
Canada,Product B,2016-10-03 00:00:00.000000,3888.7844736453517,3735.096562254886,1967906.8467925554,2257576.4380618925
Canada,Product B,2016-10-10 00:00:00.000000,11245.867367840197,5969.359850773546,1979152.7141603956,2269515.1577634397
Canada,Product B,2016-10-17 00:00:00.000000,7327.565187446202,6860.899045615442,1986480.2793478419,2283236.9558546706
Canada,Product B,2016-10-24 00:00:00.000000,1448.4852668846925,5076.282709864075,1987928.7646147266,2293389.5212743985
Canada,Product B,2016-10-31 00:00:00.000000,11122.31236392173,5151.134277824215,1999051.0769786483,2303691.789830047
Canada,Product B,2016-11-07 00:00:00.000000,4219.959305855049,4240.641815342916,2003271.0362845033,2312173.073460733
Canada,Product B,2016-11-14 00:00:00.000000,4716.654888129953,5063.214658722469,2007987.6911726333,2322299.5027781776
Canada,Product B,2016-11-21 00:00:00.000000,16099.136870810791,6496.823164059475,2024086.828043444,2335293.1491062962
Canada,Product B,2016-11-28 00:00:00.000000,10265.917821724091,6201.951948360988,2034352.7458651683,2347697.0530030183
Canada,Product B,2016-12-05 00:00:00.000000,13065.219724824106,8330.653530425425,2047417.9655899925,2364358.360063869
Canada,Product B,2016-12-12 00:00:00.000000,9845.729257511684,8177.0773588177135,2057263.6948475041,2380712.5147815044
Canada,Product B,2016-12-19 00:00:00.000000,4457.911486151977,7180.993690491148,2061721.6063336562,2395074.502162487
Canada,Product B,2016-12-26 00:00:00.000000,21390.355911132938,6679.15542981524,2083111.962244789,2408432.8130221176
Canada,Product B,2017-01-02 00:00:00.000000,12603.71742950433,7012.1531449552995,2095715.6796742934,2422457.119312028
Canada,Product B,2017-01-09 00:00:00.000000,9751.640014220699,8645.080462167476,2105467.319688514,2439747.280236363
Canada,Product B,2017-01-16 00:00:00.000000,29456.541685555043,8002.312760149869,2134923.861374069,2455751.905756663
Canada,Product B,2017-01-23 00:00:00.000000,10421.800770283684,6961.7503708689555,2145345.6621443527,2469675.406498401
Canada,Product B,2017-01-30 00:00:00.000000,23578.919069505,10465.08437587568,2168924.5812138575,2490605.575250152
Canada,Product B,2017-02-06 00:00:00.000000,18102.44889744487,8135.332925920583,2187027.030111302,2506876.241101993
Canada,Product B,2017-02-13 00:00:00.000000,36938.50150401582,14374.977682891968,2223965.531615318,2535626.1964677763
Canada,Product B,2017-02-20 00:00:00.000000,13602.702557067241,9775.588996250648,2237568.234172385,2555177.3744602776
Canada,Product B,2017-02-27 00:00:00.000000,12728.222428501103,9184.875262890222,2250296.4566008863,2573547.1249860576
Canada,Product B,2017-03-06 00:00:00.000000,17548.798259221134,13159.637113683551,2267845.2548601073,2599866.3992134244
Canada,Product B,2017-03-13 00:00:00.000000,16987.86132811843,14458.807183505412,2284833.116188226,2628784.0135804354
Canada,Product B,2017-03-20 00:00:00.000000,22764.33370523245,11643.410037991314,2307597.4498934583,2652070.8336564177
Canada,Product B,2017-03-27 00:00:00.000000,26186.301622514366,11590.24761866946,2333783.7515159724,2675251.328893757
Canada,Product B,2017-04-03 00:00:00.000000,25800.745347599674,13877.357092851616,2359584.496863572,2703006.0430794605
Canada,Product B,2017-04-10 00:00:00.000000,19374.686223260338,7798.84984199791,2378959.183086832,2718603.7427634564
Canada,Product B,2017-04-17 00:00:00.000000,17440.357818738907,11457.649606111892,2396399.540905571,2741519.0419756803
Canada,Product B,2017-04-24 00:00:00.000000,26884.559556823027,13085.237741465717,2423284.1004623943,2767689.5174586116
Canada,Product B,2017-05-01 00:00:00.000000,19753.631554760046,10713.284430695532,2443037.7320171543,2789116.086320003
Canada,Product B,2017-05-08 00:00:00.000000,21514.452792493285,9519.830977637084,2464552.1848096475,2808155.7482752767
Canada,Product B,2017-05-15 00:00:00.000000,17553.764713282133,11077.948564887598,2482105.9495229297,2830311.6454050518
Canada,Product B,2017-05-22 00:00:00.000000,23588.705080546082,10034.445609525123,2505694.6546034757,2850380.5366241024
Canada,Product B,2017-05-29 00:00:00.000000,15545.112700960213,6709.63223215469,2521239.767304436,2863799.801088412
Canada,Product B,2017-06-05 00:00:00.000000,32693.09169168907,7966.3561984946045,2553932.858996125,2879732.5134854014
Canada,Product B,2017-06-12 00:00:00.000000,26397.48158180798,6975.890963342495,2580330.340577933,2893684.2954120864
Canada,Product B,2017-06-19 00:00:00.000000,23479.636221319364,8899.656022965934,2603809.9767992524,2911483.607458018
Canada,Product B,2017-06-26 00:00:00.000000,15565.92650732521,6789.9897222518875,2619375.903306578,2925063.586902522
Canada,Product B,2017-07-03 00:00:00.000000,11447.5006546554,7934.110449539128,2630823.4039612333,2940931.8078016
Canada,Product B,2017-07-10 00:00:00.000000,14870.706446391203,9887.264089464365,2645694.1104076244,2960706.3359805285
Canada,Product B,2017-07-17 00:00:00.000000,15918.183026499537,10184.658547832227,2661612.293434124,2981075.653076193
Canada,Product B,2017-07-24 00:00:00.000000,11240.243699414623,8288.537175868094,2672852.5371335386,2997652.727427929
Canada,Product B,2017-07-31 00:00:00.000000,8102.29150919092,6934.196734170293,2680954.8286427297,3011521.12089627
Canada,Product B,2017-08-07 00:00:00.000000,19822.522581138637,5849.169679504158,2700777.3512238683,3023219.4602552787
Canada,Product B,2017-08-14 00:00:00.000000,8872.917064866855,8636.743424987522,2709650.2682887353,3040492.9471052536
Canada,Product B,2017-08-21 00:00:00.000000,6471.642268765769,5482.540278833872,2716121.910557501,3051458.027662921
Canada,Product B,2017-08-28 00:00:00.000000,7600.7025677401525,3938.2774498262643,2723722.6131252414,3059334.5825625737
Canada,Product B,2017-09-04 00:00:00.000000,13082.899677859426,8721.604060190977,2736805.512803101,3076777.790682956
Canada,Product B,2017-09-11 00:00:00.000000,11731.196298169394,5221.168692376244,2748536.7091012704,3087220.128067709
Canada,Product B,2017-09-18 00:00:00.000000,8418.582171566526,5155.264679834233,2756955.2912728367,3097530.6574273775
Canada,Product B,2017-09-25 00:00:00.000000,13849.089746869984,5237.299574258519,2770804.381019707,3108005.256575895
Canada,Product B,2017-10-02 00:00:00.000000,1354.9685182266803,4778.828149537263,2772159.3495379337,3117562.912874969
Canada,Product B,2017-10-09 00:00:00.000000,9465.873857634822,6743.535945244599,2781625.2233955683,3131049.9847654584
Canada,Product B,2017-10-16 00:00:00.000000,10279.852696069196,7643.994646300476,2791905.0760916374,3146337.9740580595
Canada,Product B,2017-10-23 00:00:00.000000,4494.891520696488,8123.395378766144,2796399.967612334,3162584.7648155917
Canada,Product B,2017-10-30 00:00:00.000000,5830.324729245207,5842.070766476695,2802230.292341579,3174268.9063485456
Canada,Product B,2017-11-06 00:00:00.000000,11337.436468659322,6854.682626503061,2813567.7288102387,3187978.2716015517
Canada,Product B,2017-11-13 00:00:00.000000,4186.344172050371,4108.538998082795,2817754.072982289,3196195.349597717
Canada,Product B,2017-11-20 00:00:00.000000,7146.4928481925235,4153.078485808877,2824900.5658304812,3204501.506569335
Canada,Product B,2017-11-27 00:00:00.000000,8773.615749648452,8898.73432768952,2833674.1815801295,3222298.9752247143
Canada,Product B,2017-12-04 00:00:00.000000,6975.287341026262,4727.337751965754,2840649.4689211557,3231753.650728646
Canada,Product B,2017-12-11 00:00:00.000000,15940.157993994653,10753.101474468027,2856589.6269151503,3253259.8536775825
Canada,Product B,2017-12-18 00:00:00.000000,7438.026041724392,9396.323754795012,2864027.6529568746,3272052.5011871723
Canada,Product B,2017-12-25 00:00:00.000000,17370.269969919806,9262.640923679959,2881397.9229267943,3290577.783034532
Canada,Product B,2018-01-01 00:00:00.000000,9358.761895699266,9150.120569917764,2890756.6848224937,3308878.0241743675
Canada,Product B,2018-01-08 00:00:00.000000,10636.039736293387,8867.366589811554,2901392.724558787,3326612.757353991
Canada,Product B,2018-01-15 00:00:00.000000,29437.59343890281,10396.578106468087,2930830.31799769,3347405.913566927
Canada,Product B,2018-01-22 00:00:00.000000,13791.320662846912,8381.612296390884,2944621.6386605366,3364169.1381597086
Canada,Product B,2018-01-29 00:00:00.000000,15630.493288105761,10616.05152834655,2960252.1319486424,3385401.241216402
Canada,Product B,2018-02-05 00:00:00.000000,27823.466806718832,11439.508005225642,2988075.598755361,3408280.257226853
Canada,Product B,2018-02-12 00:00:00.000000,20560.29878842843,9828.330673112081,3008635.8975437894,3427936.9185730773
Canada,Product B,2018-02-19 00:00:00.000000,25937.215359617716,11162.249675285972,3034573.112903407,3450261.4179236493
Canada,Product B,2018-02-26 00:00:00.000000,18863.763448426864,13634.158807448805,3053436.876351834,3477529.7355385465
Canada,Product B,2018-03-05 00:00:00.000000,14107.744741648858,10330.01765341724,3067544.6210934827,3498189.770845381
Canada,Product B,2018-03-12 00:00:00.000000,38280.27809288295,14049.452448386111,3105824.899186366,3526288.6757421535
Canada,Product B,2018-03-19 00:00:00.000000,16946.493993583164,10819.195725901829,3122771.393179949,3547927.0671939575
Canada,Product B,2018-03-26 00:00:00.000000,22220.324256145497,11859.362695522472,3144991.7174360943,3571645.7925850027
Canada,Product B,2018-04-02 00:00:00.000000,32693.395924611832,13546.726454411297,3177685.1133607063,3598739.245493825
Canada,Product B,2018-04-09 00:00:00.000000,17695.102771037826,10919.23921970707,3195380.216131744,3620577.723933239
Canada,Product B,2018-04-16 00:00:00.000000,23652.107688237702,9141.427548751584,3219032.323819982,3638860.5790307424
Canada,Product B,2018-04-23 00:00:00.000000,14864.607224182066,13633.427118387814,3233896.931044164,3666127.4332675184
Canada,Product B,2018-04-30 00:00:00.000000,34156.815899518886,11696.335956066638,3268053.746943683,3689520.105179652
Canada,Product B,2018-05-07 00:00:00.000000,16671.457264734534,11323.299186817892,3284725.2042084173,3712166.703553288
Canada,Product B,2018-05-14 00:00:00.000000,5136.776295481366,12256.40706141685,3289861.9805038986,3736679.517676121
Canada,Product B,2018-05-21 00:00:00.000000,25976.76500676009,7580.038302291526,3315838.7455106587,3751839.5942807044
Canada,Product B,2018-05-28 00:00:00.000000,16463.23354579178,10507.519078296702,3332301.9790564505,3772854.6324372976
Canada,Product B,2018-06-04 00:00:00.000000,21382.851881273862,8141.999982389732,3353684.8309377246,3789138.632402077
Canada,Product B,2018-06-11 00:00:00.000000,16611.828666630492,9129.231134862017,3370296.659604355,3807397.094671801
Canada,Product B,2018-06-18 00:00:00.000000,16306.285270862165,7163.173258426697,3386602.9448752175,3821723.4411886544
Canada,Product B,2018-06-25 00:00:00.000000,24922.86116854001,8028.312236284053,3411525.8060437576,3837780.065661222
Canada,Product B,2018-07-02 00:00:00.000000,11715.281204128274,9139.929420779681,3423241.0872478858,3856059.924502781
Canada,Product B,2018-07-09 00:00:00.000000,16798.22749286917,8808.608579254362,3440039.314740755,3873677.1416612896
Canada,Product B,2018-07-16 00:00:00.000000,8371.216008525194,4192.437125381812,3448410.5307492805,3882062.0159120536
Canada,Product B,2018-07-23 00:00:00.000000,7455.600338095479,6681.279364716482,3455866.131087376,3895424.574641486
Canada,Product B,2018-07-30 00:00:00.000000,7491.573816624266,9406.121295980714,3463357.7049040003,3914236.8172334475
Canada,Product B,2018-08-06 00:00:00.000000,12727.847904678418,6356.220539130343,3476085.5528086787,3926949.258311708
Canada,Product B,2018-08-13 00:00:00.000000,9214.799052036258,4711.9712621498875,3485300.351860715,3936373.200836008
Canada,Product B,2018-08-20 00:00:00.000000,2000.44975276466,4173.881430187093,3487300.80161348,3944720.9636963825
Canada,Product B,2018-08-27 00:00:00.000000,5229.0131374779885,6789.371381238866,3492529.814750958,3958299.7064588605
Canada,Product B,2018-09-03 00:00:00.000000,5762.761277182168,4376.669131750131,3498292.57602814,3967053.044722361
Canada,Product B,2018-09-10 00:00:00.000000,16663.24612058277,6558.3541850978,3514955.8221487226,3980169.7530925567
Canada,Product B,2018-09-17 00:00:00.000000,8440.491213362318,6068.472845789602,3523396.313362085,3992306.6987841357
Canada,Product B,2018-09-24 00:00:00.000000,5260.151131851362,5360.55458545587,3528656.464493936,4003027.8079550476
Canada,Product B,2018-10-01 00:00:00.000000,3429.308734140619,5207.36463575884,3532085.7732280768,4013442.5372265656
Canada,Product B,2018-10-08 00:00:00.000000,6021.5874766868,6586.265283175728,3538107.3607047633,4026615.067792917
Canada,Product B,2018-10-15 00:00:00.000000,3859.4769510277783,4640.361674188928,3541966.837655791,4035895.7911412953
Canada,Product B,2018-10-22 00:00:00.000000,10804.782440497409,5687.685168957024,3552771.6200962886,4047271.161479209
Canada,Product B,2018-10-29 00:00:00.000000,8125.536114769719,5390.199458439172,3560897.156211058,4058051.560396088
Canada,Product B,2018-11-05 00:00:00.000000,7059.118343259028,4692.426728962149,3567956.2745543174,4067436.413854012
Canada,Product B,2018-11-12 00:00:00.000000,9846.866559938157,5600.7062445227375,3577803.1411142554,4078637.826343057
Canada,Product B,2018-11-19 00:00:00.000000,2349.075437754487,6692.871212866849,3580152.21655201,4092023.5687687905
Canada,Product B,2018-11-26 00:00:00.000000,10569.817826612329,5175.5653300235,3590722.034378622,4102374.6994288373
Canada,Product B,2018-12-03 00:00:00.000000,14285.84981555556,5164.015651440088,3605007.8841941776,4112702.730731718
Canada,Product B,2018-12-10 00:00:00.000000,15472.411168396524,7936.068660460627,3620480.295362574,4128574.8680526386
Canada,Product B,2018-12-17 00:00:00.000000,25807.45110790353,8223.83386256365,3646287.7464704774,4145022.535777766
Canada,Product B,2018-12-24 00:00:00.000000,7730.524611156194,12630.984952664447,3654018.2710816334,4170284.5056830947
Canada,Product B,2018-12-31 00:00:00.000000,13857.26267335574,11801.977214254248,3667875.533754989,4193888.4601116036
Canada,Product B,2019-01-07 00:00:00.000000,15018.558784960835,10187.836722710039,3682894.09253995,4214264.1335570235
Canada,Product B,2019-01-14 00:00:00.000000,23160.299799765424,9855.464322663027,3706054.3923397153,4233975.062202349
Canada,Product B,2019-01-21 00:00:00.000000,24848.98188244518,9889.393174228302,3730903.3742221603,4253753.848550806
Canada,Product B,2019-01-28 00:00:00.000000,3953.0285394013263,10701.535007169661,3734856.402761562,4275156.918565145
Canada,Product B,2019-02-04 00:00:00.000000,22216.727814874183,9395.586943729155,3757073.130576436,4293948.092452602
Canada,Product B,2019-02-11 00:00:00.000000,33658.7488287427,8705.270681123466,3790731.8794051786,4311358.633814849
Canada,Product B,2019-02-18 00:00:00.000000,13708.851585436816,11554.371619320058,3804440.730990615,4334467.37705349
Canada,Product B,2019-02-25 00:00:00.000000,13642.617249441158,12879.196326426303,3818083.3482400565,4360225.769706342
Canada,Product B,2019-03-04 00:00:00.000000,16710.64427667739,10648.263043461619,3834793.9925167337,4381522.295793265
Canada,Product B,2019-03-11 00:00:00.000000,19017.253596953517,16325.324509589622,3853811.2461136873,4414172.944812445
Canada,Product B,2019-03-18 00:00:00.000000,29222.613003221326,10672.805184255805,3883033.8591169086,4435518.555180956
Canada,Product B,2019-03-25 00:00:00.000000,33530.84865187879,10322.396102231556,3916564.7077687876,4456163.3473854195
Canada,Product B,2019-04-01 00:00:00.000000,24784.830898435714,12204.807959795158,3941349.5386672234,4480572.9633050095
Canada,Product B,2019-04-08 00:00:00.000000,28702.115066151564,15831.884331221041,3970051.653733375,4512236.731967451
Canada,Product B,2019-04-15 00:00:00.000000,19671.64607447805,15072.685107009993,3989723.299807853,4542382.102181472
Canada,Product B,2019-04-22 00:00:00.000000,34390.99263165046,13539.926293167005,4024114.2924395036,4569461.954767806
Canada,Product B,2019-04-29 00:00:00.000000,25481.074849067023,12255.912627039557,4049595.367288571,4593973.780021885
Canada,Product B,2019-05-06 00:00:00.000000,52482.63601322559,12130.033820250297,4102078.0033017965,4618233.847662386
Canada,Product B,2019-05-13 00:00:00.000000,14898.966740050811,7643.857308667468,4116976.9700418473,4633521.56227972
Canada,Product B,2019-05-20 00:00:00.000000,14040.031161253828,8791.637499379975,4131017.001203101,4651104.83727848
Canada,Product B,2019-05-27 00:00:00.000000,35967.76086792594,14194.151261666186,4166984.762071027,4679493.139801811
Canada,Product B,2019-06-03 00:00:00.000000,20133.900978509017,9351.528882216671,4187118.663049536,4698196.197566245
Canada,Product B,2019-06-10 00:00:00.000000,18646.882904685794,8955.011038679835,4205765.545954222,4716106.219643604
Canada,Product B,2019-06-17 00:00:00.000000,10063.455683084001,10027.279913963108,4215829.001637306,4736160.77947153
Canada,Product B,2019-06-24 00:00:00.000000,10700.444696698487,8680.970588395076,4226529.446334004,4753522.72064832
Canada,Product B,2019-07-01 00:00:00.000000,11775.07962089753,9356.910170049288,4238304.525954902,4772236.540988419
Canada,Product B,2019-07-08 00:00:00.000000,18371.60973721343,10139.146914662964,4256676.135692116,4792514.834817745
Canada,Product B,2019-07-15 00:00:00.000000,5949.002084160267,6136.50473924802,4262625.137776276,4804787.844296241
Canada,Product B,2019-07-22 00:00:00.000000,12395.741408466376,11066.093397427014,4275020.879184742,4826920.031091096
Canada,Product B,2019-07-29 00:00:00.000000,5798.743740333011,4868.415259795999,4280819.622925076,4836656.861610688
Canada,Product B,2019-08-05 00:00:00.000000,20508.474965023695,9692.462576535572,4301328.0978900995,4856041.786763759
Canada,Product B,2019-08-12 00:00:00.000000,8966.618879860696,5041.657476630385,4310294.71676996,4866125.101717019
Canada,Product B,2019-08-19 00:00:00.000000,5769.742301536095,5694.38771925314,4316064.459071496,4877513.877155526
Canada,Product B,2019-08-26 00:00:00.000000,15664.459196960299,10333.72327585978,4331728.918268456,4898181.323707245
Canada,Product B,2019-09-02 00:00:00.000000,5322.1118914074195,5323.770651651948,4337051.030159864,4908828.865010548
Canada,Product B,2019-09-09 00:00:00.000000,4945.464050013634,4931.001458551384,4341996.494209877,4918690.867927652
Canada,Product B,2019-09-16 00:00:00.000000,10519.660672062917,5965.691553437443,4352516.15488194,4930622.251034526
Canada,Product B,2019-09-23 00:00:00.000000,26871.487126166263,6057.639865943631,4379387.642008106,4942737.530766413
Canada,Product B,2019-09-30 00:00:00.000000,13948.192085716626,8560.752422159869,4393335.834093823,4959859.035610732
Canada,Product B,2019-10-07 00:00:00.000000,7958.05739644216,6365.341807357572,4401293.891490265,4972589.719225448
Canada,Product B,2019-10-14 00:00:00.000000,8031.090619223412,6009.230195336828,4409324.982109488,4984608.179616122
Canada,Product B,2019-10-21 00:00:00.000000,11340.387448380592,6907.42890759942,4420665.369557869,4998423.03743132
Canada,Product B,2019-10-28 00:00:00.000000,17865.39347151495,6526.363787189053,4438530.7630293835,5011475.765005698
Canada,Product B,2019-11-04 00:00:00.000000,13551.958175801337,8456.468400335034,4452082.721205185,5028388.701806368
Canada,Product B,2019-11-11 00:00:00.000000,13931.959106434693,5721.83353853929,4466014.68031162,5039832.368883448
Canada,Product B,2019-11-18 00:00:00.000000,19219.01945560638,7681.68732306104,4485233.699767226,5055195.743529569
Canada,Product B,2019-11-25 00:00:00.000000,11678.85402048394,4994.608747490576,4496912.55378771,5065184.961024551
Canada,Product B,2019-12-02 00:00:00.000000,13574.68501133511,7665.806214996935,4510487.238799045,5080516.573454544
Canada,Product B,2019-12-09 00:00:00.000000,16085.594355656285,8642.53220822094,4526572.833154701,5097801.637870986
Canada,Product B,2019-12-16 00:00:00.000000,18207.427643506137,9081.598389724839,4544780.260798207,5115964.834650436
Canada,Product B,2019-12-23 00:00:00.000000,14495.172244572925,12010.996964743339,4559275.43304278,5139986.828579923
Canada,Product B,2019-12-30 00:00:00.000000,12549.325077830552,7315.711857728798,4571824.75812061,5154618.25229538
Canada,Product B,2020-01-06 00:00:00.000000,25498.448114859966,10710.763536129181,4597323.20623547,5176039.779367639
Canada,Product B,2020-01-13 00:00:00.000000,11411.359328724517,9684.417845678247,4608734.565564195,5195408.615058996
Canada,Product B,2020-01-20 00:00:00.000000,29946.422746908618,14770.905547424909,4638680.988311104,5224950.426153846
Canada,Product B,2020-01-27 00:00:00.000000,23252.893354733234,7955.655605582091,4661933.881665837,5240861.737365011
Canada,Product B,2020-02-03 00:00:00.000000,11313.349226690749,11623.973622134024,4673247.230892528,5264109.684609279
Canada,Product B,2020-02-10 00:00:00.000000,16512.505940326788,12875.824773006927,4689759.736832854,5289861.334155293
Canada,Product B,2020-02-17 00:00:00.000000,20224.19985119033,14748.159030016654,4709983.936684045,5319357.652215326
Canada,Product B,2020-02-24 00:00:00.000000,28692.632070190375,13248.391523875365,4738676.568754235,5345854.435263077
Canada,Product B,2020-03-02 00:00:00.000000,35945.646476342314,10429.970770841594,4774622.215230578,5366714.37680476
Canada,Product B,2020-03-09 00:00:00.000000,24263.479022153057,12143.227643418426,4798885.69425273,5391000.832091596
Canada,Product B,2020-03-16 00:00:00.000000,17992.882385808873,15861.408775557582,4816878.576638539,5422723.6496427115
Canada,Product B,2020-03-23 00:00:00.000000,24292.72820583079,11737.31470974343,4841171.30484437,5446198.2790621985
Canada,Product B,2020-03-30 00:00:00.000000,14604.443691947345,11565.568510492196,4855775.748536318,5469329.416083183
Canada,Product B,2020-04-06 00:00:00.000000,44268.996349761735,10755.94609774967,4900044.74488608,5490841.308278682
Canada,Product B,2020-04-13 00:00:00.000000,23860.0182590486,11537.506335110236,4923904.763145128,5513916.3209489025
Canada,Product B,2020-04-20 00:00:00.000000,20334.49568591264,14104.096243213879,4944239.258831041,5542124.51343533
Canada,Product B,2020-04-27 00:00:00.000000,24774.317445027373,11036.71162629361,4969013.576276069,5564197.936687918
Canada,Product B,2020-05-04 00:00:00.000000,38450.14767169743,10261.455940530097,5007463.723947766,5584720.848568978
Canada,Product B,2020-05-11 00:00:00.000000,17835.473969299397,6808.713404361067,5025299.197917066,5598338.2753777
Canada,Product B,2020-05-18 00:00:00.000000,28415.541997299893,9534.959423145283,5053714.739914365,5617408.194223991
Canada,Product B,2020-05-25 00:00:00.000000,21150.436822699936,9298.187949344418,5074865.176737065,5636004.57012268
Canada,Product B,2020-06-01 00:00:00.000000,18614.75413747241,8889.86094491639,5093479.930874538,5653784.292012513
Canada,Product B,2020-06-08 00:00:00.000000,23486.254117890734,10755.036755735247,5116966.184992429,5675294.365523983
Canada,Product B,2020-06-15 00:00:00.000000,10753.352371740177,7502.675947602235,5127719.537364169,5690299.717419187
Canada,Product B,2020-06-22 00:00:00.000000,30090.893513473336,8402.234850254597,5157810.430877643,5707104.187119696
Canada,Product B,2020-06-29 00:00:00.000000,12738.447714639013,10434.75145704228,5170548.878592282,5727973.69003378
Canada,Product B,2020-07-06 00:00:00.000000,16133.773123342035,8289.6984096802,5186682.651715623,5744553.086853141
Canada,Product B,2020-07-13 00:00:00.000000,25612.614635215756,9029.73154838402,5212295.266350839,5762612.549949909
Canada,Product B,2020-07-20 00:00:00.000000,292.02573384491916,6650.517830827188,5212587.292084685,5775913.585611563
Canada,Product B,2020-07-27 00:00:00.000000,25417.522850872643,10291.534112565827,5238004.814935558,5796496.6538366955
Canada,Product B,2020-08-03 00:00:00.000000,12926.021513182655,8729.048725424305,5250930.83644874,5813954.751287544
Canada,Product B,2020-08-10 00:00:00.000000,8986.229190195209,4550.337806530048,5259917.065638935,5823055.426900605
Canada,Product B,2020-08-17 00:00:00.000000,23530.52583995062,7049.358984207725,5283447.591478886,5837154.14486902
Canada,Product B,2020-08-24 00:00:00.000000,5695.638710394895,7703.882756257428,5289143.230189281,5852561.910381535
Canada,Product B,2020-08-31 00:00:00.000000,8303.82993871472,4838.20858433912,5297447.060127995,5862238.327550214
Canada,Product B,2020-09-07 00:00:00.000000,9410.689678486047,7279.569396081293,5306857.749806481,5876797.466342377
Canada,Product B,2020-09-14 00:00:00.000000,14634.235008265729,7076.119531174113,5321491.984814747,5890949.705404725
Canada,Product B,2020-09-21 00:00:00.000000,6776.087086155327,6633.939374580938,5328268.071900902,5904217.584153887
Canada,Product B,2020-09-28 00:00:00.000000,16659.34248657507,7160.396885469679,5344927.414387478,5918538.377924826
Canada,Product B,2020-10-05 00:00:00.000000,8743.506448869746,5401.35034993304,5353670.920836347,5929341.078624692
Canada,Product B,2020-10-12 00:00:00.000000,5117.596426256741,5485.115364637357,5358788.517262604,5940311.309353966
Canada,Product B,2020-10-19 00:00:00.000000,6878.770715142407,5175.771096095796,5365667.287977747,5950662.851546157
Canada,Product B,2020-10-26 00:00:00.000000,3482.2453991359434,9048.339670897365,5369149.533376883,5968759.530887952
Canada,Product B,2020-11-02 00:00:00.000000,9745.004958165755,7205.13761647203,5378894.538335049,5983169.806120897
Canada,Product B,2020-11-09 00:00:00.000000,9113.422987623133,7830.67156366894,5388007.961322672,5998831.149248235
Canada,Product B,2020-11-16 00:00:00.000000,12973.168884214145,11873.590224416985,5400981.130206886,6022578.329697069
Canada,Product B,2020-11-23 00:00:00.000000,20615.900544585063,6551.507951541087,5421597.0307514705,6035681.3456001505
Canada,Product B,2020-11-30 00:00:00.000000,13520.228691099408,9434.937603226532,5435117.25944257,6054551.220806604
Canada,Product B,2020-12-07 00:00:00.000000,14959.861209718845,9378.146722906991,5450077.120652288,6073307.514252419
Canada,Product B,2020-12-14 00:00:00.000000,20129.801553843194,8329.518630426497,5470206.922206132,6089966.551513271
Canada,Product B,2020-12-21 00:00:00.000000,18650.346204744266,9693.339977080692,5488857.268410876,6109353.231467433
Canada,Product B,2020-12-28 00:00:00.000000,21505.96010958978,14074.695496004468,5510363.228520466,6137502.622459441
Canada,Product B,2021-01-04 00:00:00.000000,23752.778126598998,9221.023487184284,5534116.006647065,6155944.66943381
Canada,Product B,2021-01-11 00:00:00.000000,17463.46202146647,9319.860124350782,5551579.468668532,6174584.389682511
Canada,Product B,2021-01-18 00:00:00.000000,24441.911072409013,12037.215528921917,5576021.37974094,6198658.820740355
Canada,Product B,2021-01-25 00:00:00.000000,9887.680540642308,9784.14712331924,5585909.060281583,6218227.114986993
